pixel	count
7141	130601
7142	119630
7143	117860
7144	114300
7145	111023
7146	111119
7147	98979
7148	90866
7149	74597
7150	79499
7151	77304
7152	88985
7153	90215
7154	90019
7155	86602
7156	85897
7157	85458
7158	81731
7159	65192
7160	56858
7161	58657
7162	57467
7163	55022
7164	47337
7165	54181
7166	47287
7167	60247
7168	66064
7169	63062
7170	65604
7171	61205
7172	71226
7173	73609
7174	68311
7175	58811
7176	69176
7177	81508
7178	80595
7179	81882
7180	88892
7181	77279
7182	95028
7183	114631
7184	107409
7185	112491
7186	130241
7187	144879
7188	146704
7189	157539
7190	163894
7191	162088
7192	153136
7193	143664
7194	146353
7195	166409
7196	174349
7197	184993
7198	148233
7199	158954
7200	173398
7201	210119
7202	209511
7203	210371
7204	201910
7205	208500
7206	222745
7207	248514
7208	248840
7209	244570
7210	231537
7211	275759
7212	274669
7213	288836
7214	337961
7215	388773
7216	433726
7217	483040
7218	475124
7219	469062
7220	444506
7221	505671
7222	536420
7223	412897
7224	433537
7225	488628
7226	539593
7227	546179
7228	681639
7229	743810
7230	800900
7231	736052
7232	672109
7233	708628
7234	654882
7235	497044
7236	450529
7237	486292
7238	370717
7239	446126
7240	403738
7241	341153
7242	322253
7243	274278
7244	228920
7245	322452
7246	313173
7247	316374
7248	326677
7249	306979
7250	293789
7251	273276
7252	215904
7253	206833
7254	173074
7255	179756
7256	160473
7257	149645
7258	154139
7259	169668
7260	182255
7261	166315
7262	143549
7263	128987
7264	116379
7265	120741
7266	105449
7267	118277
7268	115118
7269	109633
7270	104901
7271	105710
7272	103282
7273	102157
7274	93826
7275	89823
7276	90830
7277	68247
7278	65556
7279	68946
7280	70649
7281	75180
7282	82040
7283	80916
7284	76375
7285	78204
7286	75271
7287	73887
7288	52109
7289	62799
7290	68231
7291	62662
7292	57517
7293	45533
7294	47099
7295	49786
7296	64280
7297	54736
7298	58412
7299	60481
7300	50284
7301	69645
7302	69550
7303	54700
7304	41452
7305	52506
7306	66914
7307	73769
7308	63131
7309	72637
7310	60865
7311	102420
7312	103405
7313	97031
7314	108770
7315	121549
7316	118924
7317	129301
7318	128323
7319	136190
7320	129639
7321	120905
7322	124187
7323	124002
7324	130832
7325	146777
7326	139126
7327	118939
7328	132633
7329	156344
7330	165730
7331	166435
7332	168519
7333	160639
7334	182739
7335	196748
7336	206373
7337	202210
7338	201937
7339	204496
7340	233008
7341	228254
7342	268338
7343	309831
7344	346696
7345	369876
7346	400217
7347	400164
7348	397766
7349	386288
7350	429295
7351	394546
7352	342269
7353	353102
7354	435650
7355	479676
7356	535199
7357	584179
7358	578533
7359	609578
7360	565843
7361	604158
7362	483593
7363	384807
7364	394461
7365	317329
7366	289824
7367	333943
7368	297580
7369	298047
7370	240425
7371	209646
7372	260128
7373	285526
7374	264456
7375	278135
7376	262318
7377	263029
7378	218934
7379	177936
7380	174152
7381	162794
7382	157630
7383	136460
7384	119427
7385	123431
7386	122711
7387	136812
7388	153593
7389	134684
7390	119712
7391	104701
7392	108026
7393	106964
7394	103353
7395	98431
7396	91022
7397	91368
7398	94987
7399	88700
7400	88733
7401	80066
7402	82985
7403	82224
7404	65917
7405	61024
7406	62957
7407	58683
7408	60789
7409	64860
7410	69652
7411	68230
7412	67740
7413	68361
7414	67156
7415	59915
7416	45596
7417	67454
7418	60958
7419	51920
7420	44248
7421	47185
7422	39372
7423	52694
7424	53426
7425	52659
7426	56737
7427	53008
7428	49630
7429	60584
7430	55265
7431	51663
7432	37503
7433	54103
7434	56941
7435	52887
7436	53989
7437	59267
7438	67759
7439	91517
7440	87712
7441	91487
7442	101487
7443	102695
7444	105243
7445	108303
7446	106483
7447	106423
7448	104966
7449	103371
7450	110453
7451	117222
7452	116577
7453	113162
7454	106077
7455	105804
7456	108796
7457	134063
7458	136158
7459	139414
7460	151925
7461	145613
7462	155494
7463	171066
7464	172985
7465	153303
7466	166580
7467	185496
7468	202307
7469	207291
7470	242219
7471	266194
7472	290987
7473	316223
7474	337396
7475	343967
7476	309947
7477	346675
7478	371595
7479	292506
7480	305096
7481	330631
7482	334562
7483	387390
7484	436346
7485	457498
7486	475372
7487	446022
7488	378084
7489	440849
7490	446895
7491	364998
7492	334609
7493	291483
7494	223719
7495	277063
7496	260530
7497	233819
7498	207225
7499	201435
7500	209832
7501	244158
7502	233468
7503	229305
7504	234208
7505	219371
7506	164397
7507	152858
7508	152884
7509	150129
7510	133479
7511	121031
7512	107932
7513	103742
7514	104115
7515	103981
7516	106852
7517	126542
7518	111588
7519	100455
7520	98089
7521	94793
7522	88137
7523	87557
7524	81313
7525	78717
7526	82018
7527	77429
7528	74776
7529	68355
7530	73636
7531	74591
7532	61201
7533	57546
7534	57052
7535	53400
7536	54766
7537	55950
7538	60379
7539	62802
7540	62118
7541	61504
7542	61289
7543	61609
7544	50443
7545	58100
7546	63959
7547	54304
7548	43347
7549	36964
7550	23221
7551	44788
7552	50004
7553	45667
7554	48821
7555	43801
7556	42885
7557	52766
7558	55203
7559	47599
7560	42764
7561	36237
7562	50729
7563	51020
7564	38161
7565	50488
7566	58805
7567	78121
7568	77737
7569	76164
7570	85497
7571	89981
7572	89350
7573	90584
7574	87597
7575	87623
7576	81985
7577	88485
7578	97274
7579	95129
7580	92845
7581	93281
7582	91745
7583	95931
7584	94541
7585	104423
7586	111963
7587	116467
7588	121553
7589	125435
7590	127054
7591	136110
7592	142458
7593	134940
7594	128664
7595	140153
7596	149741
7597	175923
7598	189043
7599	214460
7600	223281
7601	249940
7602	270376
7603	285495
7604	284494
7605	278223
7606	310807
7607	208503
7608	252417
7609	244961
7610	275239
7611	308100
7612	336591
7613	368113
7614	374136
7615	325579
7616	344948
7617	339629
7618	312888
7619	285073
7620	268513
7621	231042
7622	244822
7623	224022
7624	197850
7625	188733
7626	170915
7627	169610
7628	211621
7629	190448
7630	193645
7631	207296
7632	176524
7633	135423
7634	135114
7635	134136
7636	132294
7637	121040
7638	107049
7639	95016
7640	90852
7641	89813
7642	91404
7643	87726
7644	86760
7645	105852
7646	93012
7647	89660
7648	86265
7649	83271
7650	75751
7651	72481
7652	69982
7653	69758
7654	67568
7655	64820
7656	60306
7657	64514
7658	65631
7659	54125
7660	54421
7661	52319
7662	51962
7663	52024
7664	51492
7665	52305
7666	54014
7667	56693
7668	55070
7669	54771
7670	52827
7671	44794
7672	49636
7673	51220
7674	55382
7675	46421
7676	31720
7677	18834
7678	33689
7679	43517
7680	44737
7681	43396
7682	40041
7683	39581
7684	40931
7685	47397
7686	46837
7687	47256
7688	45928
7689	26483
7690	38899
7691	47861
7692	52036
7693	50829
7694	59980
7695	68124
7696	71058
7697	73664
7698	76626
7699	77110
7700	78174
7701	75747
7702	74383
7703	71317
7704	76396
7705	81737
7706	81330
7707	82867
7708	81928
7709	80169
7710	82332
7711	84829
7712	83206
7713	94270
7714	93553
7715	100381
7716	108153
7717	112422
7718	111387
7719	114668
7720	107536
7721	105541
7722	121312
7723	100021
7724	148742
7725	154407
7726	170747
7727	188102
7728	198299
7729	213907
7730	234238
7731	248001
7732	247173
7733	248388
7734	242986
7735	165125
7736	191884
7737	224838
7738	237651
7739	265761
7740	274867
7741	274152
7742	283067
7743	295029
7744	251490
7745	270352
7746	297532
7747	259490
7748	226382
7749	205955
7750	206924
7751	205627
7752	190741
7753	172390
7754	152456
7755	166436
7756	185227
7757	161418
7758	157951
7759	176792
7760	149263
7761	118838
7762	121656
7763	117963
7764	106468
7765	105434
7766	93800
7767	84922
7768	76968
7769	71906
7770	77861
7771	75201
7772	72246
7773	72729
7774	88991
7775	80316
7776	76464
7777	74685
7778	72355
7779	66060
7780	64564
7781	61523
7782	59165
7783	55878
7784	52082
7785	55257
7786	58743
7787	52486
7788	48475
7789	46317
7790	46800
7791	45254
7792	45815
7793	46349
7794	47372
7795	49025
7796	50046
7797	49300
7798	46896
7799	40649
7800	40705
7801	43735
7802	47292
7803	40154
7804	26833
7805	28939
7806	22615
7807	36707
7808	36845
7809	38524
7810	38982
7811	37177
7812	35869
7813	36294
7814	39111
7815	45758
7816	42663
7817	33444
7818	31305
7819	40599
7820	47591
7821	39310
7822	48880
7823	57610
7824	63034
7825	61865
7826	65118
7827	66958
7828	67579
7829	66689
7830	67073
7831	67068
7832	63247
7833	67072
7834	71024
7835	70756
7836	72127
7837	69678
7838	71617
7839	73460
7840	71768
7841	78737
7842	79414
7843	85141
7844	87671
7845	91868
7846	96759
7847	99726
7848	93324
7849	90145
7850	89265
7851	105399
7852	108526
7853	135195
7854	140926
7855	151847
7856	165213
7857	176506
7858	187481
7859	205469
7860	209775
7861	219676
7862	228040
7863	134942
7864	146466
7865	175567
7866	193077
7867	207115
7868	224849
7869	222909
7870	223451
7871	218421
7872	215466
7873	217518
7874	256948
7875	210825
7876	186064
7877	157809
7878	178254
7879	176844
7880	162003
7881	147815
7882	152578
7883	168649
7884	157341
7885	129980
7886	153297
7887	125156
7888	113164
7889	105187
7890	99913
7891	92308
7892	90901
7893	81871
7894	76954
7895	71365
7896	62659
7897	68225
7898	67851
7899	67166
7900	65501
7901	64526
7902	77257
7903	68700
7904	66261
7905	65773
7906	62386
7907	59369
7908	57620
7909	52704
7910	51018
7911	48698
7912	49272
7913	51822
7914	50957
7915	43450
7916	44284
7917	43917
7918	41973
7919	43575
7920	43519
7921	42579
7922	44015
7923	44081
7924	43923
7925	43541
7926	39592
7927	38835
7928	36513
7929	37883
7930	39807
7931	34438
7932	36310
7933	28956
7934	27691
7935	33520
7936	32119
7937	34441
7938	33816
7939	35238
7940	39727
7941	36185
7942	42897
7943	43215
7944	36913
7945	29063
7946	30234
7947	38633
7948	33073
7949	35487
7950	40744
7951	52916
7952	57236
7953	57041
7954	57670
7955	59107
7956	57794
7957	57546
7958	57922
7959	52935
7960	56741
7961	60705
7962	60271
7963	59865
7964	63173
7965	61222
7966	64493
7967	63972
7968	62401
7969	69857
7970	72496
7971	72739
7972	78358
7973	82796
7974	87967
7975	88626
7976	72120
7977	72822
7978	85674
7979	76198
7980	115436
7981	121342
7982	128021
7983	140470
7984	143580
7985	151640
7986	161225
7987	186353
7988	179138
7989	189997
7990	166712
7991	129455
7992	135595
7993	138240
7994	175715
7995	184310
7996	185486
7997	180055
7998	160256
7999	173920
8000	133270
8001	170652
8002	217048
8003	196731
8004	163981
8005	163677
8006	163239
8007	155391
8008	145256
8009	136282
8010	143321
8011	146118
8012	143860
8013	128053
8014	122863
8015	112040
8016	100008
8017	96123
8018	88641
8019	83522
8020	82328
8021	78156
8022	70488
8023	64779
8024	63005
8025	56711
8026	63499
8027	57357
8028	57724
8029	59902
8030	56522
8031	65987
8032	62212
8033	58562
8034	55043
8035	53244
8036	52469
8037	49436
8038	48225
8039	43652
8040	44106
8041	44869
8042	48111
8043	36340
8044	38796
8045	38875
8046	39228
8047	36654
8048	38548
8049	38248
8050	39078
8051	40074
8052	38440
8053	39133
8054	37656
8055	36987
8056	32084
8057	19993
8058	34875
8059	40965
8060	36927
8061	30374
8062	32985
8063	31879
8064	31979
8065	27810
8066	32113
8067	31777
8068	37314
8069	37637
8070	38495
8071	40339
8072	38801
8073	35173
8074	29613
8075	26511
8076	21941
8077	22966
8078	33253
8079	41705
8080	48191
8081	48755
8082	49904
8083	51483
8084	51519
8085	52425
8086	49023
8087	48610
8088	48263
8089	50703
8090	52790
8091	54072
8092	55150
8093	55822
8094	55377
8095	54788
8096	55120
8097	55678
8098	62053
8099	65769
8100	64636
8101	68082
8102	73038
8103	78452
8104	72687
8105	75728
8106	84439
8107	79567
8108	81803
8109	96821
8110	102673
8111	117402
8112	121835
8113	128235
8114	134241
8115	150401
8116	156999
8117	155190
8118	165499
8119	144094
8120	113162
8121	121781
8122	124450
8123	147651
8124	161825
8125	157629
8126	146921
8127	158513
8128	131759
8129	166472
8130	177222
8131	146674
8132	143216
8133	139552
8134	137947
8135	136479
8136	120980
8137	133410
8138	128478
8139	125943
8140	124705
8141	112716
8142	100663
8143	87648
8144	84126
8145	76301
8146	81410
8147	75288
8148	71024
8149	65611
8150	65629
8151	55375
8152	54941
8153	54804
8154	51797
8155	52700
8156	53055
8157	50428
8158	52990
8159	57847
8160	52753
8161	51488
8162	47799
8163	45842
8164	44052
8165	42449
8166	40321
8167	40010
8168	40420
8169	43734
8170	34264
8171	35407
8172	34182
8173	33310
8174	31572
8175	32899
8176	33034
8177	33707
8178	35007
8179	34285
8180	33672
8181	32056
8182	33614
8183	31818
8184	22489
8185	31626
8186	37309
8187	38293
8188	29823
8189	30876
8190	28022
8191	27441
8192	26992
8193	28550
8194	28775
8195	30795
8196	34177
8197	34141
8198	34514
8199	35639
8200	33633
8201	28076
8202	17824
8203	11735
8204	21255
8205	33032
8206	35502
8207	42826
8208	43726
8209	44071
8210	44432
8211	44509
8212	44447
8213	43722
8214	42820
8215	42216
8216	42259
8217	45657
8218	46185
8219	48922
8220	48372
8221	48223
8222	49749
8223	48976
8224	47621
8225	54340
8226	56721
8227	57927
8228	59236
8229	62662
8230	65172
8231	68994
8232	64903
8233	74808
8234	74387
8235	73119
8236	76965
8237	77265
8238	90579
8239	100682
8240	110531
8241	113426
8242	129105
8243	130410
8244	130805
8245	137770
8246	129821
8247	133223
8248	116923
8249	106748
8250	113000
8251	122791
8252	135927
8253	139595
8254	138152
8255	141206
8256	98371
8257	123308
8258	148712
8259	137893
8260	122201
8261	120032
8262	120201
8263	122995
8264	117980
8265	114923
8266	106664
8267	112624
8268	113942
8269	109906
8270	88936
8271	79660
8272	73883
8273	68146
8274	71539
8275	68802
8276	60145
8277	60611
8278	56213
8279	51974
8280	48007
8281	45348
8282	49262
8283	44977
8284	46810
8285	46874
8286	43215
8287	50067
8288	50348
8289	46660
8290	45336
8291	41878
8292	39373
8293	38759
8294	38119
8295	36093
8296	35073
8297	38417
8298	33557
8299	40479
8300	31518
8301	30470
8302	30731
8303	29540
8304	30880
8305	30932
8306	30681
8307	31428
8308	30860
8309	29220
8310	29281
8311	28482
8312	21523
8313	26070
8314	32923
8315	34249
8316	35499
8317	28428
8318	25276
8319	22546
8320	27135
8321	23306
8322	27103
8323	26987
8324	31548
8325	33813
8326	32583
8327	33410
8328	33046
8329	29411
8330	29633
8331	27673
8332	23885
8333	32972
8334	33660
8335	36385
8336	38146
8337	38721
8338	38778
8339	40222
8340	38941
8341	39657
8342	38540
8343	37928
8344	37920
8345	38800
8346	40830
8347	40533
8348	43869
8349	41704
8350	45040
8351	43802
8352	44330
8353	46975
8354	50177
8355	52785
8356	51290
8357	53129
8358	56657
8359	59791
8360	59734
8361	63990
8362	67149
8363	65475
8364	72259
8365	76357
8366	74304
8367	83671
8368	91173
8369	98953
8370	104090
8371	111744
8372	111510
8373	117136
8374	122046
8375	106730
8376	120082
8377	117098
8378	100174
8379	98926
8380	92785
8381	112489
8382	117938
8383	117660
8384	77587
8385	116022
8386	129014
8387	107239
8388	101947
8389	109093
8390	110748
8391	111257
8392	98999
8393	96442
8394	100647
8395	101514
8396	100029
8397	85009
8398	76528
8399	64208
8400	67207
8401	60742
8402	64243
8403	56141
8404	57145
8405	51607
8406	49629
8407	44791
8408	41424
8409	42901
8410	41854
8411	41014
8412	42527
8413	39925
8414	40741
8415	46437
8416	44815
8417	41871
8418	38875
8419	38364
8420	35253
8421	33559
8422	33214
8423	31335
8424	33481
8425	32725
8426	29431
8427	31134
8428	28005
8429	27911
8430	25148
8431	27263
8432	27627
8433	27660
8434	28614
8435	27646
8436	27299
8437	26216
8438	25560
8439	23158
8440	18614
8441	27892
8442	29438
8443	31727
8444	32084
8445	23822
8446	22717
8447	23933
8448	21106
8449	23089
8450	24112
8451	27335
8452	30201
8453	30133
8454	30779
8455	30795
8456	27677
8457	26815
8458	29232
8459	27257
8460	28589
8461	28872
8462	30766
8463	34225
8464	34470
8465	34772
8466	34717
8467	34112
8468	35078
8469	34555
8470	33803
8471	33222
8472	35181
8473	35816
8474	36609
8475	37437
8476	41749
8477	38123
8478	40821
8479	41274
8480	40364
8481	45243
8482	48499
8483	45355
8484	47887
8485	45566
8486	50571
8487	56935
8488	56120
8489	60337
8490	59370
8491	66217
8492	67066
8493	71108
8494	71166
8495	75766
8496	75011
8497	86245
8498	95188
8499	98277
8500	96110
8501	107664
8502	89536
8503	97847
8504	98481
8505	111542
8506	104805
8507	93149
8508	84337
8509	89895
8510	98299
8511	100009
8512	86059
8513	86989
8514	106941
8515	114069
8516	98059
8517	98852
8518	104016
8519	100695
8520	87250
8521	88053
8522	84766
8523	91478
8524	87923
8525	78064
8526	71543
8527	60989
8528	59725
8529	57230
8530	54857
8531	53301
8532	52604
8533	51278
8534	45843
8535	44575
8536	39566
8537	30853
8538	38296
8539	34117
8540	37094
8541	38085
8542	35233
8543	37961
8544	42381
8545	39087
8546	35383
8547	34528
8548	34098
8549	32630
8550	30873
8551	28850
8552	30157
8553	30754
8554	25120
8555	27400
8556	26257
8557	24595
8558	24181
8559	23800
8560	23969
8561	24690
8562	23602
8563	24697
8564	24558
8565	22694
8566	22772
8567	22745
8568	18085
8569	23521
8570	25783
8571	26795
8572	27766
8573	28216
8574	20960
8575	18600
8576	18673
8577	19026
8578	22658
8579	24449
8580	25191
8581	26350
8582	27053
8583	26965
8584	26227
8585	24404
8586	23712
8587	26513
8588	25188
8589	26674
8590	27672
8591	28803
8592	31119
8593	30733
8594	30554
8595	30929
8596	30450
8597	32409
8598	29535
8599	29533
8600	30128
8601	32588
8602	31952
8603	33737
8604	34551
8605	35048
8606	34799
8607	36652
8608	36913
8609	40544
8610	43397
8611	44681
8612	42043
8613	43029
8614	41880
8615	46454
8616	49529
8617	50593
8618	51166
8619	57858
8620	58069
8621	65225
8622	64480
8623	65403
8624	69690
8625	68832
8626	79859
8627	82634
8628	87335
8629	89910
8630	90166
8631	84998
8632	88565
8633	89548
8634	96725
8635	103768
8636	95965
8637	87376
8638	80119
8639	86103
8640	81280
8641	86291
8642	94607
8643	94907
8644	92191
8645	92160
8646	87209
8647	79066
8648	78413
8649	78734
8650	83806
8651	78842
8652	69024
8653	65222
8654	57384
8655	54428
8656	56869
8657	45980
8658	47360
8659	46220
8660	45473
8661	40288
8662	39561
8663	34873
8664	31173
8665	32725
8666	34142
8667	32881
8668	34168
8669	31928
8670	33261
8671	31928
8672	37783
8673	35465
8674	32128
8675	30289
8676	30458
8677	29373
8678	27724
8679	27062
8680	27688
8681	23341
8682	22184
8683	23346
8684	23336
8685	23061
8686	20997
8687	22514
8688	22421
8689	21486
8690	21813
8691	21310
8692	20857
8693	19447
8694	20368
8695	18590
8696	18388
8697	22455
8698	22300
8699	22837
8700	24597
8701	24075
8702	17803
8703	17178
8704	17315
8705	18770
8706	21561
8707	22351
8708	23671
8709	24138
8710	24015
8711	23619
8712	22595
8713	21621
8714	24039
8715	23563
8716	23077
8717	24316
8718	25002
8719	28006
8720	28133
8721	28802
8722	26968
8723	26851
8724	27578
8725	27839
8726	26192
8727	26471
8728	27947
8729	30087
8730	29125
8731	31114
8732	31134
8733	31087
8734	33173
8735	34538
8736	37093
8737	41032
8738	45712
8739	43043
8740	41233
8741	40518
8742	39364
8743	40033
8744	39595
8745	46187
8746	47354
8747	50129
8748	54630
8749	57733
8750	58137
8751	59957
8752	60558
8753	69880
8754	71300
8755	78857
8756	77564
8757	84195
8758	75850
8759	87126
8760	79332
8761	82334
8762	84531
8763	89597
8764	90808
8765	90830
8766	89982
8767	85184
8768	79901
8769	77069
8770	84003
8771	78227
8772	81260
8773	79460
8774	74567
8775	74285
8776	70660
8777	74082
8778	76303
8779	72061
8780	65652
8781	57829
8782	54744
8783	53717
8784	46912
8785	43576
8786	44249
8787	41507
8788	39015
8789	33921
8790	36543
8791	31799
8792	29684
8793	28528
8794	31880
8795	28714
8796	29846
8797	28883
8798	27112
8799	28086
8800	27625
8801	33094
8802	31507
8803	29573
8804	28100
8805	25885
8806	26622
8807	26030
8808	25569
8809	23381
8810	20278
8811	21508
8812	20906
8813	20615
8814	19176
8815	20362
8816	19702
8817	20192
8818	19574
8819	19987
8820	19581
8821	17734
8822	18330
8823	18749
8824	16398
8825	19272
8826	19210
8827	19168
8828	20758
8829	21184
8830	20062
8831	17373
8832	15695
8833	16121
8834	17993
8835	20731
8836	19476
8837	20994
8838	21699
8839	21412
8840	20182
8841	20325
8842	21417
8843	21575
8844	21409
8845	22135
8846	22386
8847	23162
8848	25224
8849	25139
8850	25033
8851	24219
8852	24203
8853	25361
8854	25046
8855	24830
8856	25722
8857	26453
8858	27038
8859	27183
8860	27992
8861	28871
8862	29561
8863	30449
8864	33486
8865	38681
8866	52301
8867	56966
8868	48876
8869	41294
8870	39050
8871	35489
8872	38081
8873	40223
8874	43243
8875	45244
8876	48610
8877	50176
8878	49529
8879	52550
8880	54572
8881	60942
8882	63052
8883	67478
8884	72432
8885	73038
8886	70887
8887	69850
8888	88867
8889	71127
8890	72075
8891	73264
8892	74868
8893	79011
8894	80912
8895	81663
8896	71586
8897	73079
8898	69865
8899	70219
8900	72902
8901	66798
8902	64557
8903	62388
8904	69343
8905	68791
8906	65796
8907	60821
8908	54134
8909	53552
8910	48834
8911	41230
8912	40663
8913	38876
8914	39049
8915	35410
8916	33068
8917	34328
8918	33541
8919	36865
8920	28980
8921	26771
8922	27737
8923	26943
8924	26011
8925	20699
8926	25322
8927	23103
8928	30136
8929	29862
8930	28596
8931	26707
8932	24636
8933	24437
8934	24298
8935	23496
8936	23323
8937	18857
8938	19104
8939	19880
8940	18844
8941	18932
8942	17682
8943	18234
8944	17453
8945	17140
8946	17060
8947	17300
8948	16605
8949	16011
8950	16517
8951	15868
8952	14428
8953	17626
8954	17373
8955	17715
8956	17849
8957	18421
8958	19259
8959	16584
8960	14270
8961	15888
8962	18346
8963	17408
8964	16700
8965	18565
8966	18889
8967	19241
8968	19423
8969	19587
8970	19501
8971	19580
8972	19358
8973	20842
8974	20637
8975	23010
8976	23168
8977	22694
8978	22346
8979	22307
8980	22744
8981	23463
8982	23674
8983	21870
8984	24050
8985	24722
8986	24478
8987	25965
8988	26657
8989	27202
8990	28803
8991	30703
8992	35459
8993	62619
8994	115684
8995	127915
8996	94194
8997	43664
8998	36868
8999	33755
9000	36317
9001	37756
9002	39657
9003	43458
9004	42819
9005	45867
9006	44692
9007	44067
9008	50846
9009	57937
9010	58750
9011	61570
9012	66237
9013	68074
9014	63483
9015	62626
9016	62430
9017	66035
9018	67352
9019	65137
9020	67662
9021	71065
9022	72692
9023	71685
9024	61376
9025	64650
9026	68376
9027	67066
9028	62951
9029	61850
9030	58043
9031	59053
9032	63098
9033	64966
9034	59802
9035	54266
9036	50239
9037	48026
9038	42191
9039	37304
9040	36852
9041	35866
9042	35658
9043	35112
9044	31849
9045	31234
9046	31431
9047	26449
9048	23130
9049	23231
9050	25296
9051	23956
9052	21259
9053	15535
9054	22039
9055	24391
9056	22686
9057	28441
9058	26404
9059	25317
9060	23548
9061	22972
9062	22219
9063	21921
9064	22673
9065	18845
9066	16932
9067	17816
9068	18192
9069	18147
9070	16312
9071	16584
9072	16375
9073	16637
9074	15616
9075	16434
9076	16206
9077	15340
9078	15358
9079	15564
9080	13884
9081	14141
9082	15678
9083	15922
9084	16238
9085	16367
9086	17460
9087	17744
9088	16203
9089	14939
9090	15491
9091	16118
9092	15181
9093	15855
9094	16929
9095	17611
9096	18920
9097	18474
9098	17834
9099	18126
9100	17779
9101	19074
9102	19055
9103	19563
9104	21074
9105	24894
9106	20664
9107	20705
9108	20709
9109	22058
9110	21711
9111	20946
9112	21831
9113	22539
9114	22780
9115	23675
9116	24996
9117	25146
9118	26075
9119	26999
9120	31366
9121	68227
9122	188373
9123	270836
9124	202009
9125	139853
9126	50621
9127	33156
9128	34190
9129	33929
9130	35776
9131	38445
9132	38628
9133	38653
9134	39140
9135	34222
9136	39306
9137	48617
9138	52145
9139	54084
9140	57364
9141	58228
9142	55400
9143	53852
9144	56733
9145	57390
9146	59939
9147	58706
9148	59026
9149	59950
9150	62583
9151	61228
9152	58127
9153	59166
9154	58600
9155	55400
9156	55950
9157	54839
9158	56667
9159	57808
9160	59322
9161	53373
9162	48763
9163	46998
9164	42857
9165	39097
9166	35476
9167	34825
9168	35422
9169	30356
9170	30540
9171	29940
9172	28718
9173	24625
9174	24920
9175	23480
9176	22873
9177	22180
9178	21273
9179	16196
9180	14251
9181	17816
9182	23412
9183	19822
9184	18984
9185	25467
9186	23274
9187	22520
9188	21837
9189	21252
9190	20656
9191	20525
9192	15969
9193	15059
9194	16286
9195	16556
9196	15992
9197	15527
9198	15336
9199	19791
9200	15288
9201	15306
9202	14933
9203	14805
9204	14180
9205	13858
9206	14080
9207	13751
9208	12784
9209	13224
9210	14537
9211	15302
9212	15486
9213	13651
9214	15435
9215	17006
9216	15778
9217	14891
9218	14441
9219	13844
9220	14021
9221	15702
9222	16614
9223	17294
9224	16807
9225	16842
9226	16886
9227	16801
9228	16953
9229	17883
9230	17978
9231	19482
9232	19439
9233	19229
9234	19259
9235	19498
9236	19320
9237	19545
9238	20391
9239	19690
9240	20746
9241	21381
9242	21481
9243	22633
9244	22963
9245	23293
9246	24370
9247	27997
9248	57345
9249	194089
9250	408834
9251	393810
9252	326762
9253	151951
9254	39724
9255	31389
9256	32196
9257	32639
9258	35083
9259	35040
9260	35854
9261	37310
9262	30607
9263	36377
9264	41368
9265	45894
9266	47407
9267	49940
9268	50777
9269	54072
9270	47033
9271	49457
9272	51027
9273	52760
9274	51869
9275	52287
9276	52843
9277	53994
9278	54389
9279	56760
9280	50559
9281	51182
9282	51254
9283	49109
9284	50118
9285	49786
9286	53217
9287	52028
9288	54246
9289	49246
9290	46414
9291	42403
9292	38382
9293	36276
9294	35016
9295	33237
9296	32570
9297	27954
9298	28163
9299	27932
9300	23759
9301	23047
9302	22094
9303	23789
9304	20057
9305	14979
9306	16881
9307	14036
9308	13653
9309	17615
9310	20389
9311	18652
9312	17674
9313	20995
9314	22349
9315	21342
9316	21290
9317	19714
9318	19494
9319	19510
9320	16399
9321	13334
9322	12706
9323	15316
9324	15477
9325	15322
9326	14186
9327	17003
9328	17869
9329	14192
9330	14209
9331	13540
9332	13836
9333	13404
9334	12765
9335	12785
9336	11522
9337	10848
9338	13156
9339	13850
9340	14087
9341	13690
9342	12923
9343	14210
9344	15204
9345	15650
9346	14373
9347	13039
9348	13258
9349	14580
9350	15397
9351	15799
9352	15382
9353	15562
9354	15344
9355	14439
9356	15501
9357	15725
9358	16650
9359	16750
9360	17648
9361	17357
9362	18353
9363	18365
9364	17821
9365	18186
9366	18341
9367	19035
9368	19482
9369	20012
9370	20060
9371	20413
9372	21199
9373	21115
9374	22921
9375	24905
9376	33313
9377	195057
9378	371682
9379	632100
9380	1301468
9381	314701
9382	134966
9383	31410
9384	29834
9385	30880
9386	32149
9387	31884
9388	33378
9389	33638
9390	32098
9391	33913
9392	36261
9393	40902
9394	42757
9395	44843
9396	47076
9397	49014
9398	45082
9399	44073
9400	46598
9401	47955
9402	48030
9403	47490
9404	49644
9405	49006
9406	49744
9407	50551
9408	46918
9409	43291
9410	47059
9411	47135
9412	47500
9413	48292
9414	47738
9415	49797
9416	45398
9417	42043
9418	38011
9419	34666
9420	32594
9421	31033
9422	30212
9423	26429
9424	26358
9425	22836
9426	25752
9427	24132
9428	22866
9429	23596
9430	19822
9431	16251
9432	14637
9433	13828
9434	13821
9435	14781
9436	16874
9437	17701
9438	18474
9439	17788
9440	19000
9441	21027
9442	20719
9443	19994
9444	19943
9445	18821
9446	18480
9447	17886
9448	15025
9449	12686
9450	11875
9451	12338
9452	12324
9453	12063
9454	12905
9455	16524
9456	13029
9457	12396
9458	12770
9459	13395
9460	12429
9461	12541
9462	11652
9463	10784
9464	9106
9465	11437
9466	13004
9467	12974
9468	12260
9469	11694
9470	11393
9471	14401
9472	13776
